"","x","fit1","fit3"
"541",-4.46,-17.7934443882784,-2.08214506438066
"542",-4.459,-17.7858554517135,-2.06953030024356
"543",-4.458,-17.7782665151485,-2.05692690911095
"544",-4.457,-17.7706775785836,-2.04433488733909
"545",-4.456,-17.7630886420186,-2.0317542312843
"546",-4.455,-17.7554997054536,-2.01918493730286
"547",-4.454,-17.7479107688887,-2.00662700175106
"548",-4.453,-17.7403218323237,-1.99408042098523
"549",-4.452,-17.7327328957588,-1.98154519136162
"550",-4.451,-17.7251439591938,-1.96902130923655
"551",-4.45,-17.7175550226288,-1.95650877096632
"552",-4.449,-17.7099660860639,-1.94400757290719
"553",-4.448,-17.7023771494989,-1.93151771141552
"554",-4.447,-17.694788212934,-1.91903918284753
"555",-4.446,-17.687199276369,-1.90657198355957
"556",-4.445,-17.679610339804,-1.89411610990791
"557",-4.444,-17.6720214032391,-1.88167155824885
"558",-4.443,-17.6644324666741,-1.86923832493868
"559",-4.442,-17.6568435301091,-1.85681640633371
"560",-4.441,-17.6492545935442,-1.84440579879023
"561",-4.44,-17.6416656569792,-1.83200649866451
"562",-4.439,-17.6340767204143,-1.81961850231289
"563",-4.438,-17.6264877838493,-1.80724180609163
"564",-4.437,-17.6188988472843,-1.79487640635703
"565",-4.436,-17.6113099107194,-1.78252229946541
"566",-4.435,-17.6037209741544,-1.77017948177303
"567",-4.434,-17.5961320375895,-1.75784794963619
"568",-4.433,-17.5885431010245,-1.74552769941121
"569",-4.432,-17.5809541644595,-1.73321872745438
"570",-4.431,-17.5733652278946,-1.72092103012198
"571",-4.43,-17.5657762913296,-1.7086346037703
"572",-4.429,-17.5581873547647,-1.69635944475566
"573",-4.428,-17.5505984181997,-1.68409554943433
"574",-4.427,-17.5430094816347,-1.67184291416261
"575",-4.426,-17.5354205450698,-1.65960153529682
"576",-4.425,-17.5278316085048,-1.64737140919323
"577",-4.424,-17.5202426719398,-1.63515253220814
"578",-4.423,-17.5126537353749,-1.62294490069785
"579",-4.422,-17.5050647988099,-1.61074851101864
"580",-4.421,-17.497475862245,-1.59856335952684
"581",-4.42,-17.48988692568,-1.5863894425787
"582",-4.419,-17.482297989115,-1.57422675653054
"583",-4.418,-17.4747090525501,-1.56207529773864
"584",-4.417,-17.4671201159851,-1.54993506255934
"585",-4.416,-17.4595311794202,-1.53780604734887
"586",-4.415,-17.4519422428552,-1.52568824846357
"587",-4.414,-17.4443533062902,-1.5135816622597
"588",-4.413,-17.4367643697253,-1.50148628509361
"589",-4.412,-17.4291754331603,-1.48940211332155
"590",-4.411,-17.4215864965953,-1.47732914329982
"591",-4.41,-17.4139975600304,-1.46526737138472
"592",-4.409,-17.4064086234654,-1.45321679393255
"593",-4.408,-17.3988196869005,-1.44117740729961
"594",-4.407,-17.3912307503355,-1.42914920784217
"595",-4.406,-17.3836418137705,-1.41713219191656
"596",-4.405,-17.3760528772056,-1.40512635587905
"597",-4.404,-17.3684639406406,-1.39313169608593
"598",-4.403,-17.3608750040757,-1.38114820889353
"599",-4.402,-17.3532860675107,-1.3691758906581
"600",-4.401,-17.3456971309457,-1.35721473773597
"601",-4.4,-17.3381081943808,-1.34526474648342
"602",-4.399,-17.3305192578158,-1.33332591325674
"603",-4.398,-17.3229303212508,-1.32139823441222
"604",-4.397,-17.3153413846859,-1.30948170630619
"605",-4.396,-17.3077524481209,-1.29757632529491
"606",-4.395,-17.300163511556,-1.28568208773468
"607",-4.394,-17.292574574991,-1.27379898998183
"608",-4.393,-17.284985638426,-1.26192702839261
"609",-4.392,-17.2773967018611,-1.25006619932334
"610",-4.391,-17.2698077652961,-1.2382164991303
"611",-4.39,-17.2622188287312,-1.22637792416978
"612",-4.389,-17.2546298921662,-1.21455047079812
"613",-4.388,-17.2470409556012,-1.20273413537154
"614",-4.387,-17.2394520190363,-1.19092891424641
"615",-4.386,-17.2318630824713,-1.17913480377898
"616",-4.385,-17.2242741459064,-1.16735180032556
"617",-4.384,-17.2166852093414,-1.15557990024244
"618",-4.383,-17.2090962727764,-1.14381909988591
"619",-4.382,-17.2015073362115,-1.13206939561228
"620",-4.381,-17.1939183996465,-1.12033078377785
"621",-4.38,-17.1863294630815,-1.10860326073888
"622",-4.379,-17.1787405265166,-1.09688682285169
"623",-4.378,-17.1711515899516,-1.0851814664726
"624",-4.377,-17.1635626533867,-1.07348718795784
"625",-4.376,-17.1559737168217,-1.06180398366377
"626",-4.375,-17.1483847802567,-1.05013184994664
"627",-4.374,-17.1407958436918,-1.03847078316278
"628",-4.373,-17.1332069071268,-1.02682077966846
"629",-4.372,-17.1256179705619,-1.01518183581997
"630",-4.371,-17.1180290339969,-1.00355394797364
"631",-4.37,-17.1104400974319,-0.991937112485722
"632",-4.369,-17.102851160867,-0.980331325712541
"633",-4.368,-17.095262224302,-0.968736584010387
"634",-4.367,-17.0876732877371,-0.957152883735539
"635",-4.366,-17.0800843511721,-0.945580221244306
"636",-4.365,-17.0724954146071,-0.934018592892997
"637",-4.364,-17.0649064780422,-0.922467995037863
"638",-4.363,-17.0573175414772,-0.910928424035248
"639",-4.362,-17.0497286049122,-0.899399876241432
"640",-4.361,-17.0421396683473,-0.887882348012688
"641",-4.36,-17.0345507317823,-0.876375835705339
"642",-4.359,-17.0269617952174,-0.864880335675657
"643",-4.358,-17.0193728586524,-0.853395844279945
"644",-4.357,-17.0117839220874,-0.841922357874509
"645",-4.356,-17.0041949855225,-0.830459872815638
"646",-4.355,-16.9966060489575,-0.819008385459632
"647",-4.354,-16.9890171123925,-0.807567892162773
"648",-4.353,-16.9814281758276,-0.796138389281339
"649",-4.352,-16.9738392392626,-0.784719873171682
"650",-4.351,-16.9662503026977,-0.773312340190046
"651",-4.35,-16.9586613661327,-0.76191578669274
"652",-4.349,-16.9510724295677,-0.750530209036071
"653",-4.348,-16.9434834930028,-0.739155603576314
"654",-4.347,-16.9358945564378,-0.727791966669784
"655",-4.346,-16.9283056198729,-0.716439294672782
"656",-4.345,-16.9207166833079,-0.705097583941559
"657",-4.344,-16.9131277467429,-0.693766830832466
"658",-4.343,-16.905538810178,-0.682447031701756
"659",-4.342,-16.897949873613,-0.671138182905743
"660",-4.341,-16.8903609370481,-0.659840280800715
"661",-4.34,-16.8827720004831,-0.64855332174298
"662",-4.339,-16.8751830639181,-0.637277302088819
"663",-4.338,-16.8675941273532,-0.626012218194518
"664",-4.337,-16.8600051907882,-0.6147580664164
"665",-4.336,-16.8524162542232,-0.603514843110759
"666",-4.335,-16.8448273176583,-0.592282544633854
"667",-4.334,-16.8372383810933,-0.581061167342
"668",-4.333,-16.8296494445284,-0.569850707591513
"669",-4.332,-16.8220605079634,-0.558651161738659
"670",-4.331,-16.8144715713984,-0.547462526139739
"671",-4.33,-16.8068826348335,-0.536284797151069
"672",-4.329,-16.7992936982685,-0.525117971128914
"673",-4.328,-16.7917047617036,-0.513962044429597
"674",-4.327,-16.7841158251386,-0.502817013409377
"675",-4.326,-16.7765268885736,-0.491682874424576
"676",-4.325,-16.7689379520087,-0.480559623831503
"677",-4.324,-16.7613490154437,-0.469447257986417
"678",-4.323,-16.7537600788788,-0.45834577324564
"679",-4.322,-16.7461711423138,-0.447255165965444
"680",-4.321,-16.7385822057488,-0.436175432502154
"681",-4.32,-16.7309932691839,-0.425106569212033
"682",-4.319,-16.7234043326189,-0.414048572451399
"683",-4.318,-16.7158153960539,-0.403001438576531
"684",-4.317,-16.708226459489,-0.391965163943745
"685",-4.316,-16.700637522924,-0.38093974490932
"686",-4.315,-16.6930485863591,-0.369925177829543
"687",-4.314,-16.6854596497941,-0.358921459060731
"688",-4.313,-16.6778707132291,-0.347928584959156
"689",-4.312,-16.6702817766642,-0.336946551881148
"690",-4.311,-16.6626928400992,-0.325975356182958
"691",-4.31,-16.6551039035343,-0.31501499422091
"692",-4.309,-16.6475149669693,-0.304065462351296
"693",-4.308,-16.6399260304043,-0.293126756930405
"694",-4.307,-16.6323370938394,-0.282198874314524
"695",-4.306,-16.6247481572744,-0.271281810859968
"696",-4.305,-16.6171592207094,-0.260375562923009
"697",-4.304,-16.6095702841445,-0.249480126859979
"698",-4.303,-16.6019813475795,-0.23859549902712
"699",-4.302,-16.5943924110146,-0.227721675780764
"700",-4.301,-16.5868034744496,-0.21685865347721
"701",-4.3,-16.5792145378846,-0.206006428472726
"702",-4.299,-16.5716256013197,-0.195164997123612
"703",-4.298,-16.5640366647547,-0.184334355786199
"704",-4.297,-16.5564477281897,-0.173514500816751
"705",-4.296,-16.5488587916248,-0.162705428571549
"706",-4.295,-16.5412698550598,-0.15190713540693
"707",-4.294,-16.5336809184949,-0.141119617679159
"708",-4.293,-16.5260919819299,-0.130342871744531
"709",-4.292,-16.5185030453649,-0.119576893959341
"710",-4.291,-16.5109141088,-0.108821680679902
"711",-4.29,-16.503325172235,-0.0980772282624969
"712",-4.289,-16.4957362356701,-0.0873435330634251
"713",-4.288,-16.4881472991051,-0.0766205914389744
"714",-4.287,-16.4805583625401,-0.0659083997454459
"715",-4.286,-16.4729694259752,-0.0552069543391198
"716",-4.285,-16.4653804894102,-0.0445162515763258
"717",-4.284,-16.4577915528453,-0.0338362878133154
"718",-4.283,-16.4502026162803,-0.0231670594064255
"719",-4.282,-16.4426136797153,-0.0125085627119148
"720",-4.281,-16.4350247431504,-0.00186079408609885
"721",-4.28,-16.4274358065854,0.00877625011472816
"722",-4.279,-16.4198468700204,0.0194025735342862
"723",-4.278,-16.4122579334555,0.0300181798162527
"724",-4.277,-16.4046689968905,0.0406230726043617
"725",-4.276,-16.3970800603256,0.0512172555423049
"726",-4.275,-16.3894911237606,0.061800732273781
"727",-4.274,-16.3819021871956,0.0723735064425028
"728",-4.273,-16.3743132506307,0.0829355816921762
"729",-4.272,-16.3667243140657,0.0934869616665068
"730",-4.271,-16.3591353775008,0.104027650009193
"731",-4.27,-16.3515464409358,0.114557650363956
"732",-4.269,-16.3439575043708,0.125076966374479
"733",-4.268,-16.3363685678059,0.135585601684475
"734",-4.267,-16.3287796312409,0.146083559937644
"735",-4.266,-16.321190694676,0.156570844777697
"736",-4.265,-16.313601758111,0.167047459848355
"737",-4.264,-16.306012821546,0.177513408793303
"738",-4.263,-16.2984238849811,0.187968695256245
"739",-4.262,-16.2908349484161,0.198413322880882
"740",-4.261,-16.2832460118511,0.208847295310953
"741",-4.26,-16.2756570752862,0.219270616190123
"742",-4.259,-16.2680681387212,0.229683289162111
"743",-4.258,-16.2604792021563,0.240085317870623
"744",-4.257,-16.2528902655913,0.250476705959386
"745",-4.256,-16.2453013290263,0.260857457072042
"746",-4.255,-16.2377123924614,0.271227574852368
"747",-4.254,-16.2301234558964,0.281587062944034
"748",-4.253,-16.2225345193315,0.291935924990746
"749",-4.252,-16.2149455827665,0.302274164636216
"750",-4.251,-16.2073566462015,0.31260178552413
"751",-4.25,-16.1997677096366,0.322918791298221
"752",-4.249,-16.1921787730716,0.333225185602188
"753",-4.248,-16.1845898365066,0.343520972079709
"754",-4.247,-16.1770008999417,0.353806154374517
"755",-4.246,-16.1694119633767,0.364080736130319
"756",-4.245,-16.1618230268118,0.374344720990798
"757",-4.244,-16.1542340902468,0.384598112599683
"758",-4.243,-16.1466451536818,0.394840914600643
"759",-4.242,-16.1390562171169,0.405073130637433
"760",-4.241,-16.1314672805519,0.415294764353725
"761",-4.24,-16.123878343987,0.425505819393216
"762",-4.239,-16.116289407422,0.435706299399641
"763",-4.238,-16.108700470857,0.445896208016698
"764",-4.237,-16.1011115342921,0.456075548888066
"765",-4.236,-16.0935225977271,0.46624432565747
"766",-4.235,-16.0859336611622,0.476402541968604
"767",-4.234,-16.0783447245972,0.486550201465207
"768",-4.233,-16.0707557880322,0.496687307790943
"769",-4.232,-16.0631668514673,0.506813864589532
"770",-4.231,-16.0555779149023,0.516929875504687
"771",-4.23,-16.0479889783373,0.527035344180092
"772",-4.229,-16.0404000417724,0.537130274259475
"773",-4.228,-16.0328111052074,0.547214669386534
"774",-4.227,-16.0252221686425,0.557288533204961
"775",-4.226,-16.0176332320775,0.56735186935849
"776",-4.225,-16.0100442955125,0.57740468149079
"777",-4.224,-16.0024553589476,0.587446973245584
"778",-4.223,-15.9948664223826,0.597478748266596
"779",-4.222,-15.9872774858177,0.607500010197491
"780",-4.221,-15.9796885492527,0.617510762681988
"781",-4.22,-15.9720996126877,0.627511009363815
"782",-4.219,-15.9645106761228,0.637500753886656
"783",-4.218,-15.9569217395578,0.647479999894216
"784",-4.217,-15.9493328029928,0.657448751030216
"785",-4.216,-15.9417438664279,0.667407010938327
"786",-4.215,-15.9341549298629,0.677354783262295
"787",-4.214,-15.926565993298,0.6872920716458
"788",-4.213,-15.918977056733,0.697218879732553
"789",-4.212,-15.911388120168,0.707135211166268
"790",-4.211,-15.9037991836031,0.717041069590628
"791",-4.21,-15.8962102470381,0.726936458649355
"792",-4.209,-15.8886213104732,0.736821381986154
"793",-4.208,-15.8810323739082,0.746695843244716
"794",-4.207,-15.8734434373432,0.756559846068768
"795",-4.206,-15.8658545007783,0.766413394101995
"796",-4.205,-15.8582655642133,0.776256490988111
"797",-4.204,-15.8506766276483,0.786089140370812
"798",-4.203,-15.8430876910834,0.795911345893821
"799",-4.202,-15.8354987545184,0.805723111200841
"800",-4.201,-15.8279098179535,0.815524439935558
"801",-4.2,-15.8203208813885,0.825315335741678
"802",-4.199,-15.8127319448235,0.835095802262934
"803",-4.198,-15.8051430082586,0.844865843142998
"804",-4.197,-15.7975540716936,0.854625462025588
"805",-4.196,-15.7899651351287,0.864374662554432
"806",-4.195,-15.7823761985637,0.874113448373187
"807",-4.194,-15.7747872619987,0.883841823125614
"808",-4.193,-15.7671983254338,0.893559790455363
"809",-4.192,-15.7596093888688,0.903267354006182
"810",-4.191,-15.7520204523039,0.912964517421749
"811",-4.19,-15.7444315157389,0.922651284345775
"812",-4.189,-15.7368425791739,0.932327658421968
"813",-4.188,-15.729253642609,0.941993643294047
"814",-4.187,-15.721664706044,0.95164924260569
"815",-4.186,-15.714075769479,0.961294460000616
"816",-4.185,-15.7064868329141,0.970929299122538
"817",-4.184,-15.6988978963491,0.980553763615141
"818",-4.183,-15.6913089597842,0.990167857122152
"819",-4.182,-15.6837200232192,0.999771583287256
"820",-4.181,-15.6761310866542,1.00936494575417
"821",-4.18,-15.6685421500893,1.01894794816661
"822",-4.179,-15.6609532135243,1.02852059416825
"823",-4.178,-15.6533642769594,1.03808288740282
"824",-4.177,-15.6457753403944,1.047634831514
"825",-4.176,-15.6381864038294,1.05717643014553
"826",-4.175,-15.6305974672645,1.06670768694109
"827",-4.174,-15.6230085306995,1.07622860554441
"828",-4.173,-15.6154195941346,1.08573918959915
"829",-4.172,-15.6078306575696,1.09523944274906
"830",-4.171,-15.6002417210046,1.10472936863781
"831",-4.17,-15.5926527844397,1.11420897090914
"832",-4.169,-15.5850638478747,1.12367825320674
"833",-4.168,-15.5774749113097,1.13313721917429
"834",-4.167,-15.5698859747448,1.14258587245553
"835",-4.166,-15.5622970381798,1.15202421669414
"836",-4.165,-15.5547081016149,1.16145225553386
"837",-4.164,-15.5471191650499,1.17086999261836
"838",-4.163,-15.5395302284849,1.18027743159134
"839",-4.162,-15.53194129192,1.18967457609654
"840",-4.161,-15.524352355355,1.19906142977766
"841",-4.16,-15.5167634187901,1.20843799627836
"842",-4.159,-15.5091744822251,1.21780427924239
"843",-4.158,-15.5015855456601,1.22716028231343
"844",-4.157,-15.4939966090952,1.23650600913523
"845",-4.156,-15.4864076725302,1.24584146335143
"846",-4.155,-15.4788187359652,1.25516664860577
"847",-4.154,-15.4712297994003,1.26448156854197
"848",-4.153,-15.4636408628353,1.2737862268037
"849",-4.152,-15.4560519262704,1.28308062703469
"850",-4.151,-15.4484629897054,1.29236477287863
"851",-4.15,-15.4408740531404,1.30163866797924
"852",-4.149,-15.4332851165755,1.31090231598021
"853",-4.148,-15.4256961800105,1.32015572052524
"854",-4.147,-15.4181072434456,1.32939888525805
"855",-4.146,-15.4105183068806,1.33863181382235
"856",-4.145,-15.4029293703156,1.34785450986185
"857",-4.144,-15.3953404337507,1.35706697702022
"858",-4.143,-15.3877514971857,1.36626921894119
"859",-4.142,-15.3801625606208,1.37546123926847
"860",-4.141,-15.3725736240558,1.38464304164575
"861",-4.14,-15.3649846874908,1.39381462971674
"862",-4.139,-15.3573957509259,1.40297600712514
"863",-4.138,-15.3498068143609,1.41212717751468
"864",-4.137,-15.3422178777959,1.42126814452902
"865",-4.136,-15.334628941231,1.43039891181191
"866",-4.135,-15.327040004666,1.43951948300703
"867",-4.134,-15.3194510681011,1.44862986175809
"868",-4.133,-15.3118621315361,1.45773005170879
"869",-4.132,-15.3042731949711,1.46682005650285
"870",-4.131,-15.2966842584062,1.47589987978396
"871",-4.13,-15.2890953218412,1.48496952519584
"872",-4.129,-15.2815063852762,1.49402899638218
"873",-4.128,-15.2739174487113,1.50307829698669
"874",-4.127,-15.2663285121463,1.51211743065308
"875",-4.126,-15.2587395755814,1.52114640102504
"876",-4.125,-15.2511506390164,1.53016521174629
"877",-4.124,-15.2435617024514,1.53917386646054
"878",-4.123,-15.2359727658865,1.54817236881147
"879",-4.122,-15.2283838293215,1.55716072244282
"880",-4.121,-15.2207948927566,1.56613893099825
"881",-4.12,-15.2132059561916,1.57510699812151
"882",-4.119,-15.2056170196266,1.58406492745628
"883",-4.118,-15.1980280830617,1.59301272264627
"884",-4.117,-15.1904391464967,1.60195038733519
"885",-4.116,-15.1828502099318,1.61087792516673
"886",-4.115,-15.1752612733668,1.61979533978462
"887",-4.114,-15.1676723368018,1.62870263483254
"888",-4.113,-15.1600834002369,1.63759981395422
"889",-4.112,-15.1524944636719,1.64648688079333
"890",-4.111,-15.1449055271069,1.65536383899361
"891",-4.11,-15.137316590542,1.66423069219874
"892",-4.109,-15.129727653977,1.67308744405243
"893",-4.108,-15.1221387174121,1.6819340981984
"894",-4.107,-15.1145497808471,1.69077065828034
"895",-4.106,-15.1069608442821,1.69959712794197
"896",-4.105,-15.0993719077172,1.70841351082696
"897",-4.104,-15.0917829711522,1.71721981057906
"898",-4.103,-15.0841940345873,1.72601603084197
"899",-4.102,-15.0766050980223,1.73480217525935
"900",-4.101,-15.0690161614573,1.74357824747496
"901",-4.1,-15.0614272248924,1.75234425113246
"902",-4.099,-15.0538382883274,1.76110018987559
"903",-4.098,-15.0462493517624,1.76984606734804
"904",-4.097,-15.0386604151975,1.77858188719351
"905",-4.096,-15.0310714786325,1.7873076530557
"906",-4.095,-15.0234825420676,1.79602336857834
"907",-4.094,-15.0158936055026,1.8047290374051
"908",-4.093,-15.0083046689376,1.81342466317972
"909",-4.092,-15.0007157323727,1.8221102495459
"910",-4.091,-14.9931267958077,1.8307858001473
"911",-4.09,-14.9855378592428,1.8394513186277
"912",-4.089,-14.9779489226778,1.84810680863075
"913",-4.088,-14.9703599861128,1.85675227380015
"914",-4.087,-14.9627710495479,1.86538771777965
"915",-4.086,-14.9551821129829,1.87401314421291
"916",-4.085,-14.947593176418,1.88262855674367
"917",-4.084,-14.940004239853,1.89123395901562
"918",-4.083,-14.932415303288,1.89982935467245
"919",-4.082,-14.9248263667231,1.90841474735789
"920",-4.081,-14.9172374301581,1.91699014071563
"921",-4.08,-14.9096484935931,1.92555553838939
"922",-4.079,-14.9020595570282,1.93411094402285
"923",-4.078,-14.8944706204632,1.94265636125973
"924",-4.077,-14.8868816838983,1.95119179374375
"925",-4.076,-14.8792927473333,1.95971724511858
"926",-4.075,-14.8717038107683,1.96823271902795
"927",-4.074,-14.8641148742034,1.97673821911557
